Province,Date,count,mosquito,mosquito_lag1,mosquito_lag2,W1_lag1,W2_lag1,W1_lag2,W2_lag2,W3_lag1,W3_lag2,W4_lag1,W4_lag2,W5_lag1,W5_lag2,W6_lag1,W6_lag2,W7_lag1,W7_lag2,W8_lag1,W8_lag2,W9_lag1,W9_lag2,W10_lag1,W10_lag2,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,log_dengue,log_lag_dengue,Unnamed: 0,Unnamed: 0.1,date_x,Dengue,M_cat1,M_cat2,M_cat3,M_cat4,Provincecol_x,Ml_cat1,Ml_cat2,Ml_cat3,Ml_cat4,Ml2_cat1,Ml2_cat2,Ml2_cat3,Ml2_cat4,lag_dengue,date_y,year,Provincecol_y,W1_cat1,W1_cat2,W1_cat3,W1_cat4,W1l_cat1,W1l_cat2,W1l_cat3,W1l_cat4,W1ll_cat1,W1ll_cat2,W1ll_cat3,W1ll_cat4,W2_cat1,W2_cat2,W2_cat3,W2_cat4,W2l_cat1,W2l_cat2,W2l_cat3,W2l_cat4,W2ll_cat1,W2ll_cat2,W2ll_cat3,W2ll_cat4,W3_cat1,W3_cat2,W3_cat3,W3_cat4,W3l_cat1,W3l_cat2,W3l_cat3,W3l_cat4,W3ll_cat1,W3ll_cat2,W3ll_cat3,W3ll_cat4,W4_cat1,W4_cat2,W4_cat3,W4_cat4,W4l_cat1,W4l_cat2,W4l_cat3,W4l_cat4,W4ll_cat1,W4ll_cat2,W4ll_cat3,W4ll_cat4,W5_cat1,W5_cat2,W5_cat3,W5_cat4,W5l_cat1,W5l_cat2,W5l_cat3,W5l_cat4,W5ll_cat1,W5ll_cat2,W5ll_cat3,W5ll_cat4,W6_cat1,W6_cat2,W6_cat3,W6_cat4,W6l_cat1,W6l_cat2,W6l_cat3,W6l_cat4,W6ll_cat1,W6ll_cat2,W6ll_cat3,W6ll_cat4,W7_cat1,W7_cat2,W7_cat3,W7_cat4,W7l_cat1,W7l_cat2,W7l_cat3,W7l_cat4,W7ll_cat1,W7ll_cat2,W7ll_cat3,W7ll_cat4,W8_cat1,W8_cat2,W8_cat3,W8_cat4,W8l_cat1,W8l_cat2,W8l_cat3,W8l_cat4,W8ll_cat1,W8ll_cat2,W8ll_cat3,W8ll_cat4,W9_cat1,W9_cat2,W9_cat3,W9_cat4,W9l_cat1,W9l_cat2,W9l_cat3,W9l_cat4,W9ll_cat1,W9ll_cat2,W9ll_cat3,W9ll_cat4,W10_cat1,W10_cat2,W10_cat3,W10_cat4,W10l_cat1,W10l_cat2,W10l_cat3,W10l_cat4,W10ll_cat1,W10ll_cat2,W10ll_cat3,W10ll_cat4,MD_ord
nueva vizcaya,2015-09-01,-0.38711120770150564,1.2513178882559741,0.8574504017492461,-0.4889049774823229,1.3327678607192175,-0.15197380835648872,2.5133177149263703,-0.4484765430528589,-0.7363993731135509,-0.9219753078451257,-0.05475467442500147,-1.7005227307746251,-0.005916071897056821,-0.1944384152440359,0.4626691137013139,1.1860315567948203,0.8120624432356508,0.5723837643777563,-0.9462514829995764,-1.0802182986730602,-0.8613783897714425,-1.0592963656754486,-0.5626324788985684,-0.030249561064539902,0.6170329026624172,-0.7367431839032459,-1.0395638015381032,0.6041848091313449,0.15484442235240006,0.38436125456060793,1.0793357594091253,-1.0441814744864022,-0.961769351867977,-1.578997307225387,4.87016676671714,4.72628868772048,644,8,2015-09-01,129.3426519002315,False,False,False,True,nueva vizcaya,0.0,0.0,0.0,1.0,False,True,False,False,111.87586642994378,2015-09-01,2015,Nueva Vizcaya,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,4
nueva vizcaya,2015-10-01,-0.6301299363506472,1.648227170270591,1.268310829170074,0.8632101442574156,0.5949782607420565,-0.7177407474256711,1.3282639488353978,-0.13922323552801,-0.9355208933553038,-0.7185369955264288,0.6612419167140363,-0.033957752768137575,0.14336041008684347,-0.0032019408265494035,0.2956993353839105,0.4395687793902588,1.0174764379518406,0.7727270374543244,-0.9989052053862065,-0.9239987635059711,-0.9291169106342411,-0.8481311461649264,-1.5371765955617842,-0.5404193881799084,1.4608442558299537,-1.0514484687976686,-1.2945308067364916,0.1301812150782626,-0.11021024001056728,0.9981413619531821,1.1400972810086631,-1.421059581351909,-1.3076030094354827,-0.0016938758325750483,4.607898950175377,4.87016676671714,645,9,2015-10-01,99.27324906530588,False,False,False,True,nueva vizcaya,0.0,0.0,0.0,1.0,False,False,False,True,129.3426519002315,2015-10-01,2015,Nueva Vizcaya,False,False,False,True,False,False,False,True,False,False,False,True,True,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,4
nueva vizcaya,2015-11-01,-0.5606960138794639,1.5653391786984565,1.6664069602931033,1.2706588370202876,1.425154086576576,-1.0282634543000002,0.5866600036417559,-0.7015155279073455,-1.1756556260693674,-0.917057064203181,0.19574847440101234,0.689510296593751,-0.1167255411607329,0.1458311276805865,0.8454626460996411,0.27303326153051066,1.077005229445986,0.975614187240515,-1.3709867148306978,-0.9765876127604948,-1.2703029574339368,-0.9158024400168991,-0.03736962731333633,-1.5290965213561218,-0.6399082733575022,-1.3396285215809498,-1.4431848548937023,-0.01998899976420893,-0.7092752235895153,-0.9742122726273238,0.49301396536711,-1.5283462979098428,-1.7069797021597737,-0.34263001394146764,4.1896997982159405,4.607898950175377,646,10,2015-11-01,65.00297377550096,False,False,False,True,nueva vizcaya,0.0,0.0,0.0,1.0,False,False,False,True,99.27324906530588,2015-11-01,2015,Nueva Vizcaya,True,True,True,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False,True,True,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,4
nueva vizcaya,2015-12-01,-0.8384317037641971,2.7455854514101805,1.5832711147569696,1.6654492266381624,-0.6416514372475225,-1.3126134616011882,1.4211278080975625,-1.0101311655963698,-1.3156619774532248,-1.156466463911417,0.04827438113057148,0.21915940823937094,-0.7045604606607699,-0.11383072176066801,-0.9211760099747017,0.8213667298560833,0.4430499438946888,1.034410701339521,-1.476907973489708,-1.3482106913130665,-1.6643124819347144,-1.2566498771485703,-0.36155480657963857,-0.0075390789258167005,1.899759454350708,-1.9266037868939874,-1.875427784541937,-0.21192199463848735,-0.9259090918579103,2.145105876785666,0.5772259503810656,-1.811086236828548,-2.0240358404959027,-0.2540341412782488,1.9727967860708036,4.1896997982159405,647,11,2015-12-01,6.190759407190567,False,False,False,True,nueva vizcaya,0.0,0.0,0.0,1.0,False,False,False,True,65.00297377550096,2015-12-01,2015,Nueva Vizcaya,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,4
occidental mindoro,2015-01-01,-0.9078656262353803,-2.2902577521076766,,,-0.14802916548613784,-0.8927253673033252,-0.6232680240908931,-0.1625851395134304,-0.2717033695930016,-0.0715513047213029,-0.2465260529202423,0.029182418774257896,-0.11497796459539376,0.09507757779547285,0.087576608472418,-0.4797153771565888,0.6864039076826759,0.5803401076713876,-1.0066018560629164,-0.6247835376883352,-0.9537117813320501,-0.48160446300470344,1.7911022803226337,0.5681339645692369,-0.6944286402072866,-0.8216137928548148,-0.7248875299083205,-0.2396292315234498,-1.335227728279221,-0.7802767077047421,0.28027542404862804,-1.4614426745003481,-1.6481712337269698,1.5033315276269834,1.8130495445951729,,648,0,2015-01-01,5.129109955807588,True,False,False,False,occidental mindoro,0.0,0.0,0.0,0.0,False,False,False,False,,2015-01-01,2015,Occidental Mindoro,True,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,4
occidental mindoro,2015-02-01,-0.5954129751150555,0.45203241287052515,-2.283854928587167,,-0.6952907849576666,-0.8014833869385575,-0.16018874377357795,-0.8754254831338055,-0.6391503793726042,-0.25524461798376336,-0.16742248031683293,-0.22773027464939136,-1.3187788681645167,-0.11208599483166828,-0.7474677764343621,0.06545182701065827,0.2346274433460376,0.6486142565317087,-1.4108558448782835,-0.9842747806159814,-1.6062943323883057,-0.9403729015658575,1.3937104949852326,1.8474496617835008,-0.7975269831360282,-0.0645088471499188,-0.8076630480993401,-0.42742284914444306,-1.7913686363887567,-1.0808119723889456,-1.1634490813949208,-0.9865308932284274,-1.5100576346455346,0.8934905383304182,1.7790027062173546,1.8130495445951729,649,1,2015-02-01,4.923945557575285,False,False,True,False,occidental mindoro,1.0,0.0,0.0,0.0,False,False,False,False,5.129109955807588,2015-02-01,2015,Occidental Mindoro,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,4
occidental mindoro,2015-03-01,-0.8037147425286054,-0.014101290628812074,0.46663530825831967,-2.2520101714330067,-0.7967231153734022,-0.05444071427706351,-0.7102796857788745,-0.7847438636228747,-0.7171105723811162,-0.6215817448194306,-0.3518444944271782,-0.1478012525322568,-1.7663689649806267,-1.313923954477036,-1.016657442423226,-0.7674207471624287,-1.179806770891793,0.2023951986900816,-0.941988353746229,-1.388030699755886,-1.4700368228927911,-1.59230779788053,0.8138323643310347,1.444294828300539,-0.7625429822929773,0.8425257295326795,-0.26851543808681755,-0.6894804137222619,-1.7360705872424687,-1.0097256290501948,-1.9532474236493191,-0.25801289840513963,-0.8719282176592763,0.7139172171875984,1.629885030951399,1.7790027062173546,650,2,2015-03-01,4.103287964646071,False,True,False,False,occidental mindoro,0.0,0.0,1.0,0.0,True,False,False,False,4.923945557575285,2015-03-01,2015,Occidental Mindoro,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,4
occidental mindoro,2015-04-01,-0.9078656262353803,0.49375082308824614,-0.0008922411283978128,0.4756403314270906,-0.7623044367412022,0.8405389555895589,-0.812236417628745,-0.042289139055357534,-0.20932695887769442,-0.6993064571022239,-0.609197137634849,-0.33414771906437607,-1.7121075323156454,-1.7607842011507566,-0.9529853504315077,-1.0359102958682345,-1.9535816797617747,-1.1946397340236143,-0.22274234228168685,-0.9197408867311705,-0.8404831390219908,-1.4561855169809352,0.6430818841119595,0.8560071992399244,-0.7734915352167733,1.811325841923923,0.3242707953761846,-0.6340919130123499,-0.7990003129888694,-0.8811862996590103,-1.9460565764667341,0.740587067963182,0.036140699607090265,-0.2076546578522634,0.705975539755877,1.629885030951399,651,3,2015-04-01,1.0258219911615178,False,False,True,False,occidental mindoro,0.0,1.0,0.0,0.0,False,False,True,False,4.103287964646071,2015-04-01,2015,Occidental Mindoro,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,4
occidental mindoro,2015-05-01,,-0.6055756399378363,0.5084784660196606,0.011995073537281074,-0.7730760670719459,1.796463268779302,-0.777639795688314,0.8471940305164642,0.34897494225831316,-0.1930566167874188,-0.554803069354584,-0.5941858492507033,-0.7926035647479113,-1.7066112483575118,-0.8378525749763409,-0.9724038043347957,-1.946536720528864,-1.9588962592599002,0.763148257487589,-0.20138103752456366,0.055382365460653574,-0.8272566328811065,-0.23321109314103564,0.6827804644159771,-0.7792084011242232,0.8637560490256455,0.5557551509209648,-0.8389084958865806,-0.33822756591679365,-0.7105459623196937,-1.3649827543531983,1.117654607187715,0.6478864431246113,-1.3758540557998833,1.6693003356869245,0.705975539755877,652,4,2015-05-01,4.3084523628783735,False,True,False,False,occidental mindoro,0.0,0.0,1.0,0.0,False,True,False,False,1.0258219911615178,2015-05-01,2015,Occidental Mindoro,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,True,False,False,False,False,True,4
occidental mindoro,2015-06-01,-0.4912620914082806,-0.45088907242642684,-0.5941352333891893,0.5171360287322644,-0.7787005515708645,0.8614871143692067,-0.7884671149534462,1.7972475530657477,0.5669930885787785,0.36355891940032264,-0.7559424223069151,-0.5392241763005888,-0.34046845735980036,-0.7886066439491295,-0.6850098945645601,-0.8575704699656993,-1.3772517275150296,-1.9519379616955108,1.1354167883504118,0.7832948748831655,0.6589069424071361,0.06771977099524705,-1.3440142287167582,-0.20622067340767014,-0.22878341470363783,0.4663589230512599,0.3386036492011484,-0.9532541007286921,0.2674480295532808,0.9392370011043374,0.03920951610946415,0.17821582370945033,0.30405621870598587,-1.0316220369561104,2.9255317936287923,1.6693003356869245,653,5,2015-06-01,17.644138247978105,False,True,False,False,occidental mindoro,0.0,1.0,0.0,0.0,False,False,True,False,4.3084523628783735,2015-06-01,2015,Occidental Mindoro,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,4
occidental mindoro,2015-07-01,0.20307713330355226,0.25821685907942743,-0.43898611782699504,-0.5763217015894068,-0.2371701301723538,0.4693715790262158,-0.7941206778312744,0.8680135365850119,0.3624740066553295,0.5809185364209725,-0.8682350924029113,-0.7424624278945515,0.25385315159027055,-0.33720879789645414,0.7927019651231517,-0.7051253077935288,-0.001547718043707822,-1.3896558746925793,0.20793441614663286,1.1551047444303757,0.31969740489488735,0.6706453807255688,-1.0166951027447646,-1.3331328786389909,0.14073280806143892,-0.028559177268649493,-0.8773768218260204,-1.816085964343515,0.41048771722014155,1.2290350388870412,0.951277620102705,-0.6365570385819358,-0.3038573167881756,0.43955947442472215,2.9144665685185296,2.9255317936287923,654,6,2015-07-01,17.438973849745807,False,False,True,False,occidental mindoro,0.0,1.0,0.0,0.0,False,True,False,False,17.644138247978105,2015-07-01,2015,Occidental Mindoro,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,True,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,True,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,4
occidental mindoro,2015-08-01,0.34194497824591885,0.526840109508302,0.27224020183986636,-0.4224609252767178,0.12637491368337014,-0.018968832047582315,-0.24979056398317603,0.4783061712018256,-0.7827688657250697,0.37701720953347345,-1.7155758707651252,-0.8559268773030999,0.39421141920695646,0.2561436973176276,1.052274288780165,0.7687432705834133,0.8920163429242318,-0.03087471756301217,-0.5964686811231553,0.22876509649624352,-0.28004646454267124,0.3317724912971592,0.38220395396929635,-1.0010669110071027,0.531302709690498,-0.6167589439048726,-0.23474337731573633,-0.8678545210362713,0.5215435911881228,2.8598856268921224,1.2485974154413326,-0.6514250501440538,-0.22591349327920118,-0.21058541667718952,3.142329714029225,2.9144665685185296,655,7,2015-08-01,22.157755009088785,False,False,True,False,occidental mindoro,0.0,0.0,1.0,0.0,False,True,False,False,17.438973849745807,2015-08-01,2015,Occidental Mindoro,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,4
occidental mindoro,2015-09-01,0.1683601720679606,0.8675292371233746,0.5416666969387877,0.2828594581584888,0.5106334205331041,-0.5993511531770288,0.11563399443747184,-0.00703510670302554,-0.17751953038255847,-0.7647664279181098,-0.7843687571644098,-1.7121096966811513,0.5031854412637325,0.39627309369177655,2.5130284053532437,1.027640490055694,1.183304112517049,0.8516974057805904,-0.6111474647502585,-0.5746469189272716,-0.2031501173145555,-0.267376163082706,-0.23599785719695252,0.4181192349525946,0.04025136951487785,-0.5564459201106413,-0.643120132934334,0.630630293765593,0.43654724114801224,0.615522256744862,1.207126395470034,-0.6458829393330832,-0.2553999196247717,-0.6695566369944255,2.845373663254795,3.142329714029225,656,8,2015-09-01,16.20798746035198,False,False,False,True,occidental mindoro,0.0,0.0,1.0,0.0,False,False,True,False,22.157755009088785,2015-09-01,2015,Occidental Mindoro,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,4
occidental mindoro,2015-10-01,0.09892624959677733,0.2603717561395284,0.8833745626022712,0.5500486686474736,0.02751719991441405,-0.5398397172167347,0.5018791036973507,-0.5838530210569969,-0.5621396618415458,-0.16134526343084057,0.6872126051866089,-0.7711853928979784,0.41978243165176976,0.505069420339113,0.5027504214952739,2.4845954295706405,1.1426744568413463,1.1394019773309212,-0.6056758894093472,-0.5893076172486026,-0.2322402796482545,-0.1905561315388085,-0.672418789756157,-0.20904785162416392,-0.3210610999380972,-0.2881450129464717,0.1119078694373407,0.822923902406017,0.21413744095735635,0.26426098321885155,1.0405081950572443,-0.598417990301762,-0.16836359182456778,-0.017948714530919754,2.5885054065048645,2.845373663254795,657,9,2015-10-01,12.309863893938214,False,False,True,False,occidental mindoro,0.0,0.0,0.0,1.0,False,False,True,False,16.20798746035198,2015-10-01,2015,Occidental Mindoro,False,True,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,4
occidental mindoro,2015-11-01,-0.24824336275913908,-0.5806929259324224,0.2744015425327328,0.8889190340544865,-0.3279566587702987,-0.2751046525437469,0.016265189908170868,-0.5247070734271233,0.14896586885282959,-0.5448036400995072,0.8760538185104055,0.7157519904263252,0.201541922567059,0.4218024094877885,0.18812543066550488,0.4795458424086586,0.9794366074524967,1.0992721164213621,-0.5588150355694549,-0.5838427832777946,-0.14637362103849338,-0.2196174233770608,-0.05282582924780137,-0.651797840139907,-0.691037934908585,-0.07380661236939297,0.001989783261251259,0.47292266523311755,0.17522558303331323,-0.5689163748165301,0.37367741352768796,-0.4184961071643641,-0.330877979258163,1.124674604561954,2.3053047436115106,2.5885054065048645,658,10,2015-11-01,9.027233522221355,False,True,False,False,occidental mindoro,0.0,0.0,1.0,0.0,False,False,False,True,12.309863893938214,2015-11-01,2015,Occidental Mindoro,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,True,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,4
occidental mindoro,2015-12-01,-0.5259790526438722,-1.1047360616252608,-0.5691781144044252,0.28500285134301084,-0.6919548715915517,-0.06361490791922525,-0.3410464556096717,-0.2615978740223778,0.045442080652082835,0.16415397843651605,0.5323364232216584,0.9065637707242699,0.16335950580531824,0.20391776812169712,-0.5581521649261484,0.16573913854006525,0.3261344927165658,0.9380422934704485,-0.38118305153980486,-0.5370396653438171,-0.30670400006101317,-0.13383598302589778,1.0336578377187977,-0.023219429519570713,-0.0830587216234148,-0.3011753959924492,-0.10821320673702545,-0.2834112585988873,-0.13256750050567864,0.09933484465095303,0.12649787025208917,-0.6219658896983862,-0.6956723336273214,1.2679900416629613,2.1743251683446148,2.3053047436115106,659,11,2015-12-01,7.796247132827535,True,False,False,False,occidental mindoro,0.0,1.0,0.0,0.0,False,False,True,False,9.027233522221355,2015-12-01,2015,Occidental Mindoro,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,4
oriental mindoro,2015-01-01,,-0.6155246464065584,,,0.18120573624638817,-1.2507355669720603,-0.4827392365048406,-0.7646448416545623,-1.1879884868908248,-0.8360809607261493,-0.5510993032509334,-0.37236344390537046,0.6573203828245945,0.8340725446066384,0.30876605016923175,-0.3876331951527234,0.854933931857851,0.627151365450469,-0.47054092612559373,-0.04214410936745626,-0.4137243760193971,0.05913301995732885,1.9375624408867473,0.7732943361047802,-0.5951732797615301,-1.6423168038347473,-2.3516445233642225,-0.3478949231102673,-0.6703773995160279,-0.5609223666720443,0.6407672151862661,-0.9971633915327162,-1.0858126858343196,1.6573523156473724,1.2147651387709497,,660,0,2015-01-01,2.369502605860491,False,True,False,False,oriental mindoro,0.0,0.0,0.0,0.0,False,False,False,False,,2015-01-01,2015,Oriental Mindoro,True,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,True,False,False,False,True,False,False,False,True,False,True,True,True,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,4
oriental mindoro,2015-02-01,-0.5606960138794639,-1.183792805555451,-0.6041139896521139,,-0.5976393365418041,-1.611278877328549,0.17074829034541833,-1.2312369701007044,-2.1712735476637777,-1.1687620730162696,-0.27374439452473254,-0.5354817612228325,-0.6663918146712123,0.6589530261134023,-0.5509919257289694,0.28606599197687005,0.5878055749178236,0.8150711540062029,-0.9524855302766704,-0.4488743158831816,-1.0514932433645792,-0.4009214060823592,1.5401638954727432,1.9960338143068868,-0.7420197755029289,-1.1605050900912353,-1.266204792105341,-0.04690912623294763,-1.1456892157655523,-1.002523891126115,-0.40258690060924796,-0.699307721813181,-0.977730035954341,1.139758613784484,1.9519251149581351,1.2147651387709497,661,1,2015-02-01,6.042231644944251,True,False,False,False,oriental mindoro,0.0,1.0,0.0,0.0,False,False,False,False,2.369502605860491,2015-02-01,2015,Oriental Mindoro,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,4
