Region,Date,Unnamed: 0,count,dengue,mosquito,M_cat1,M_cat2,M_cat3,M_cat4,M_cat5,Regioncol,mosquito_lag1,mosquito_lag2,Ml_cat1,Ml_cat2,Ml_cat3,Ml_cat4,Ml_cat5
I,2016-03-01,38,73,9.073028,16.464061643835613,True,False,False,False,False,I,22.575133744855968,25.980296703296705,0.0,1.0,0.0,0.0,0.0
I,2016-04-01,39,5,2.4817869999999997,16.002000000000002,True,False,False,False,False,I,16.464061643835613,22.575133744855968,1.0,0.0,0.0,0.0,0.0
I,2016-05-01,40,0,1.772705,16.9845,True,False,False,False,False,I,16.002000000000002,16.464061643835613,1.0,0.0,0.0,0.0,0.0
I,2016-06-01,41,14,3.738797,28.71142857142857,False,True,False,False,False,I,16.9845,16.002000000000002,1.0,0.0,0.0,0.0,0.0
I,2016-07-01,42,23,5.575964,31.950282608695666,False,True,False,False,False,I,28.71142857142857,16.9845,0.0,1.0,0.0,0.0,0.0
I,2016-08-01,43,37,4.641265,29.623090090090088,False,True,False,False,False,I,31.950282608695666,28.71142857142857,0.0,1.0,0.0,0.0,0.0
I,2016-09-01,44,76,8.235022,29.630817982456136,False,True,False,False,False,I,29.623090090090088,31.950282608695666,0.0,1.0,0.0,0.0,0.0
I,2016-10-01,45,81,8.073867,25.00224897119341,False,True,False,False,False,I,29.630817982456136,29.623090090090088,0.0,1.0,0.0,0.0,0.0
I,2016-11-01,46,67,15.857655,22.952980099502483,False,True,False,False,False,I,25.00224897119341,29.630817982456136,0.0,1.0,0.0,0.0,0.0
I,2016-12-01,47,44,3.593757,21.62406060606061,False,True,False,False,False,I,22.952980099502483,25.00224897119341,0.0,1.0,0.0,0.0,0.0
II,2013-01-01,0,1,7.435678,3.7,True,False,False,False,False,II,,,,,,,
II,2013-02-01,1,0,57.712681999999994,28.779666666666664,False,True,False,False,False,II,3.7,,1.0,0.0,0.0,0.0,0.0
II,2013-03-01,2,0,9.036073,18.9048717948718,True,False,False,False,False,II,28.779666666666664,3.7,0.0,1.0,0.0,0.0,0.0
II,2013-04-01,3,0,4.333375,49.49,False,False,True,False,False,II,18.9048717948718,28.779666666666664,1.0,0.0,0.0,0.0,0.0
II,2013-05-01,4,0,9.553123,40.386666666666656,False,False,True,False,False,II,49.49,18.9048717948718,0.0,0.0,1.0,0.0,0.0
II,2013-06-01,5,0,36.858313,23.607828282828287,False,True,False,False,False,II,40.386666666666656,49.49,0.0,0.0,1.0,0.0,0.0
II,2013-07-01,6,0,43.309133,22.849802141817413,False,True,False,False,False,II,23.607828282828287,40.386666666666656,0.0,1.0,0.0,0.0,0.0
II,2013-08-01,7,0,42.398139,28.17943279569893,False,True,False,False,False,II,22.849802141817413,23.607828282828287,0.0,1.0,0.0,0.0,0.0
II,2013-09-01,8,11,72.92873900000002,41.50909090909091,False,False,True,False,False,II,28.17943279569893,22.849802141817413,0.0,1.0,0.0,0.0,0.0
II,2013-10-01,9,10,13.664905,43.43155,False,False,True,False,False,II,41.50909090909091,28.17943279569893,0.0,0.0,1.0,0.0,0.0
II,2013-11-01,10,8,85.855001,39.881875,False,True,False,False,False,II,43.43155,41.50909090909091,0.0,0.0,1.0,0.0,0.0
II,2013-12-01,11,5,21.346798,30.94433333333333,False,True,False,False,False,II,39.881875,43.43155,0.0,1.0,0.0,0.0,0.0
II,2014-01-01,12,4,3.851407,25.9775,False,True,False,False,False,II,30.94433333333333,39.881875,0.0,1.0,0.0,0.0,0.0
II,2014-02-01,13,5,6.176785,12.864,True,False,False,False,False,II,25.9775,30.94433333333333,0.0,1.0,0.0,0.0,0.0
II,2014-03-01,14,2,43.89151,46.13,False,False,True,False,False,II,12.864,25.9775,1.0,0.0,0.0,0.0,0.0
II,2014-04-01,15,0,34.78378,20.476821428571434,False,True,False,False,False,II,46.13,12.864,0.0,0.0,1.0,0.0,0.0
II,2014-05-01,16,1,25.361154,8.33,True,False,False,False,False,II,20.476821428571434,46.13,0.0,1.0,0.0,0.0,0.0
II,2014-06-01,17,1,56.0513,66.25,False,False,False,True,False,II,8.33,20.476821428571434,1.0,0.0,0.0,0.0,0.0
II,2014-07-01,18,1,14.703172,70.59333333333333,False,False,False,True,False,II,66.25,8.33,0.0,0.0,0.0,1.0,0.0
II,2014-08-01,19,3,55.009724,61.45416666666667,False,False,False,True,False,II,70.59333333333333,66.25,0.0,0.0,0.0,1.0,0.0
II,2014-09-01,20,3,11.869117,56.90133333333333,False,False,True,False,False,II,61.45416666666667,70.59333333333333,0.0,0.0,0.0,1.0,0.0
II,2014-10-01,21,8,3.6818489999999997,28.50125,False,True,False,False,False,II,56.90133333333333,61.45416666666667,0.0,0.0,1.0,0.0,0.0
II,2014-11-01,22,20,4.77187,20.748125,False,True,False,False,False,II,28.50125,56.90133333333333,0.0,1.0,0.0,0.0,0.0
II,2014-12-01,23,2,20.27439,59.3625,False,False,True,False,False,II,20.748125,28.50125,0.0,1.0,0.0,0.0,0.0
II,2015-01-01,24,2,24.076689000000002,69.77000000000001,False,False,False,True,False,II,59.3625,20.748125,0.0,0.0,1.0,0.0,0.0
II,2015-02-01,25,2,19.404381,57.5625,False,False,True,False,False,II,69.77000000000001,59.3625,0.0,0.0,0.0,1.0,0.0
II,2015-03-01,26,1,36.901697,24.5,False,True,False,False,False,II,57.5625,69.77000000000001,0.0,0.0,1.0,0.0,0.0
II,2015-04-01,27,0,14.016924,20.812857142857144,False,True,False,False,False,II,24.5,57.5625,0.0,1.0,0.0,0.0,0.0
II,2015-05-01,28,0,44.100865999999996,27.58333333333334,False,True,False,False,False,II,20.812857142857144,24.5,0.0,1.0,0.0,0.0,0.0
II,2015-06-01,29,1,6.0072529999999995,20.0,True,False,False,False,False,II,27.58333333333334,20.812857142857144,0.0,1.0,0.0,0.0,0.0
II,2015-07-01,30,16,2.979788,40.60494791666667,False,False,True,False,False,II,20.0,27.58333333333334,1.0,0.0,0.0,0.0,0.0
II,2015-08-01,31,23,3.0274650000000003,47.85003623188405,False,False,True,False,False,II,40.60494791666667,20.0,0.0,0.0,1.0,0.0,0.0
II,2015-09-01,32,19,10.369663000000001,44.95211403508773,False,False,True,False,False,II,47.85003623188405,40.60494791666667,0.0,0.0,1.0,0.0,0.0
II,2015-10-01,33,41,21.192254000000002,44.29934552845528,False,False,True,False,False,II,44.95211403508773,47.85003623188405,0.0,0.0,1.0,0.0,0.0
II,2015-11-01,34,51,15.280354,41.018856209150336,False,False,True,False,False,II,44.29934552845528,44.95211403508773,0.0,0.0,1.0,0.0,0.0
II,2015-12-01,35,39,16.114695,42.47541880341881,False,False,True,False,False,II,41.018856209150336,44.29934552845528,0.0,0.0,1.0,0.0,0.0
II,2016-01-01,36,21,12.133091,48.353412698412704,False,False,True,False,False,II,42.47541880341881,41.018856209150336,0.0,0.0,1.0,0.0,0.0
II,2016-02-01,37,17,22.177507000000002,43.679509803921576,False,False,True,False,False,II,48.353412698412704,42.47541880341881,0.0,0.0,1.0,0.0,0.0
II,2016-03-01,38,12,4.0365410000000015,42.90370833333333,False,False,True,False,False,II,43.679509803921576,48.353412698412704,0.0,0.0,1.0,0.0,0.0
II,2016-04-01,39,1,0.586707,41.495,False,False,True,False,False,II,42.90370833333333,43.679509803921576,0.0,0.0,1.0,0.0,0.0
II,2016-05-01,40,1,1.2672860000000001,40.66,False,False,True,False,False,II,41.495,42.90370833333333,0.0,0.0,1.0,0.0,0.0
II,2016-06-01,41,0,5.256891,24.249642857142852,False,True,False,False,False,II,40.66,41.495,0.0,0.0,1.0,0.0,0.0
II,2016-07-01,42,0,9.974011,32.26774074074076,False,True,False,False,False,II,24.249642857142852,40.66,0.0,1.0,0.0,0.0,0.0
II,2016-08-01,43,0,4.928335,31.427611111111112,False,True,False,False,False,II,32.26774074074076,24.249642857142852,0.0,1.0,0.0,0.0,0.0
II,2016-09-01,44,0,7.697589999999999,26.73088530465949,False,True,False,False,False,II,31.427611111111112,32.26774074074076,0.0,1.0,0.0,0.0,0.0
II,2016-10-01,45,0,8.190423,23.11387972508591,False,True,False,False,False,II,26.73088530465949,31.427611111111112,0.0,1.0,0.0,0.0,0.0
II,2016-11-01,46,0,2.792723,21.86726371308016,False,True,False,False,False,II,23.11387972508591,26.73088530465949,0.0,1.0,0.0,0.0,0.0
II,2016-12-01,47,0,1.149945,19.676672727272727,True,False,False,False,False,II,21.86726371308016,23.11387972508591,0.0,1.0,0.0,0.0,0.0
III,2013-01-01,0,22,6.090374,23.14840909090909,False,True,False,False,False,III,,,,,,,
III,2013-02-01,1,15,22.952528,30.11933333333333,False,True,False,False,False,III,23.14840909090909,,0.0,1.0,0.0,0.0,0.0
III,2013-03-01,2,8,12.248924,10.130416666666664,True,False,False,False,False,III,30.11933333333333,23.14840909090909,0.0,1.0,0.0,0.0,0.0
III,2013-04-01,3,0,9.082535,49.49,False,False,True,False,False,III,10.130416666666664,30.11933333333333,1.0,0.0,0.0,0.0,0.0
III,2013-05-01,4,0,3.007311,40.386666666666656,False,False,True,False,False,III,49.49,10.130416666666664,0.0,0.0,1.0,0.0,0.0
III,2013-06-01,5,23,18.793803,22.44101449275363,False,True,False,False,False,III,40.386666666666656,49.49,0.0,0.0,1.0,0.0,0.0
III,2013-07-01,6,14,56.707138,17.801428571428573,True,False,False,False,False,III,22.44101449275363,40.386666666666656,0.0,1.0,0.0,0.0,0.0
III,2013-08-01,7,18,39.18595,22.869722222222233,False,True,False,False,False,III,17.801428571428573,22.44101449275363,1.0,0.0,0.0,0.0,0.0
III,2013-09-01,8,89,23.104029999999998,29.69088014981273,False,True,False,False,False,III,22.869722222222233,17.801428571428573,0.0,1.0,0.0,0.0,0.0
III,2013-10-01,9,236,12.604953,26.463203389830518,False,True,False,False,False,III,29.69088014981273,22.869722222222233,0.0,1.0,0.0,0.0,0.0
III,2013-11-01,10,232,44.829394,25.09538649425287,False,True,False,False,False,III,26.463203389830518,29.69088014981273,0.0,1.0,0.0,0.0,0.0
III,2013-12-01,11,170,25.11143,25.48252254901961,False,True,False,False,False,III,25.09538649425287,26.463203389830518,0.0,1.0,0.0,0.0,0.0
III,2014-01-01,12,162,6.491048,23.14641049382716,False,True,False,False,False,III,25.48252254901961,25.09538649425287,0.0,1.0,0.0,0.0,0.0
III,2014-02-01,13,168,2.585986,16.5706498015873,True,False,False,False,False,III,23.14641049382716,25.48252254901961,0.0,1.0,0.0,0.0,0.0
III,2014-03-01,14,82,19.137785,16.458678861788616,True,False,False,False,False,III,16.5706498015873,23.14641049382716,1.0,0.0,0.0,0.0,0.0
III,2014-04-01,15,2,35.287154,1.04125,True,False,False,False,False,III,16.458678861788616,16.5706498015873,1.0,0.0,0.0,0.0,0.0
III,2014-05-01,16,1,27.670792,6.944,True,False,False,False,False,III,1.04125,16.458678861788616,1.0,0.0,0.0,0.0,0.0
III,2014-06-01,17,98,24.466257000000002,8.159455782312925,True,False,False,False,False,III,6.944,1.04125,1.0,0.0,0.0,0.0,0.0
III,2014-07-01,18,114,16.194083,24.70393859649123,False,True,False,False,False,III,8.159455782312925,6.944,1.0,0.0,0.0,0.0,0.0
III,2014-08-01,19,114,51.734619,29.6864356725146,False,True,False,False,False,III,24.70393859649123,8.159455782312925,0.0,1.0,0.0,0.0,0.0
III,2014-09-01,20,131,24.898495999999998,25.35195928753181,False,True,False,False,False,III,29.6864356725146,24.70393859649123,0.0,1.0,0.0,0.0,0.0
III,2014-10-01,21,139,4.5012550000000005,21.357129496402873,False,True,False,False,False,III,25.35195928753181,29.6864356725146,0.0,1.0,0.0,0.0,0.0
III,2014-11-01,22,107,2.399675,16.055509345794395,True,False,False,False,False,III,21.357129496402873,25.35195928753181,0.0,1.0,0.0,0.0,0.0
III,2014-12-01,23,37,9.785012,13.360315315315313,True,False,False,False,False,III,16.055509345794395,21.357129496402873,1.0,0.0,0.0,0.0,0.0
III,2015-01-01,24,27,17.330592000000006,21.20872222222221,False,True,False,False,False,III,13.360315315315313,16.055509345794395,1.0,0.0,0.0,0.0,0.0
III,2015-02-01,25,25,22.053783,20.106666666666666,False,True,False,False,False,III,21.20872222222221,13.360315315315313,0.0,1.0,0.0,0.0,0.0
III,2015-03-01,26,24,19.772863,29.140138888888888,False,True,False,False,False,III,20.106666666666666,21.20872222222221,0.0,1.0,0.0,0.0,0.0
III,2015-04-01,27,3,18.408711,42.083333333333336,False,False,True,False,False,III,29.140138888888888,20.106666666666666,0.0,1.0,0.0,0.0,0.0
III,2015-05-01,28,3,54.199353,43.83333333333334,False,False,True,False,False,III,42.083333333333336,29.140138888888888,0.0,0.0,1.0,0.0,0.0
III,2015-06-01,29,63,19.934214,25.39064814814814,False,True,False,False,False,III,43.83333333333334,42.083333333333336,0.0,0.0,1.0,0.0,0.0
III,2015-07-01,30,65,2.207579,33.158594871794875,False,True,False,False,False,III,25.39064814814814,43.83333333333334,0.0,1.0,0.0,0.0,0.0
III,2015-08-01,31,65,2.398266,35.763267765567754,False,True,False,False,False,III,33.158594871794875,25.39064814814814,0.0,1.0,0.0,0.0,0.0
III,2015-09-01,32,62,9.160351,35.52192741935483,False,True,False,False,False,III,35.763267765567754,33.158594871794875,0.0,1.0,0.0,0.0,0.0
III,2015-10-01,33,62,10.898544000000001,31.728461021505385,False,True,False,False,False,III,35.52192741935483,35.763267765567754,0.0,1.0,0.0,0.0,0.0
III,2015-11-01,34,61,16.626513,28.03691256830601,False,True,False,False,False,III,31.728461021505385,35.52192741935483,0.0,1.0,0.0,0.0,0.0
III,2015-12-01,35,48,18.284031,29.05031944444445,False,True,False,False,False,III,28.03691256830601,31.728461021505385,0.0,1.0,0.0,0.0,0.0
III,2016-01-01,36,54,19.891922,26.468472222222232,False,True,False,False,False,III,29.05031944444445,28.03691256830601,0.0,1.0,0.0,0.0,0.0
III,2016-02-01,37,47,41.690003000000004,26.76544326241136,False,True,False,False,False,III,26.468472222222232,29.05031944444445,0.0,1.0,0.0,0.0,0.0
III,2016-03-01,38,41,16.657229,24.963134146341467,False,True,False,False,False,III,26.76544326241136,26.468472222222232,0.0,1.0,0.0,0.0,0.0
III,2016-04-01,39,5,2.231072,18.586,True,False,False,False,False,III,24.963134146341467,26.76544326241136,0.0,1.0,0.0,0.0,0.0
III,2016-05-01,40,3,1.256332,24.70666666666667,False,True,False,False,False,III,18.586,24.963134146341467,1.0,0.0,0.0,0.0,0.0
III,2016-06-01,41,0,8.592155,21.98125,False,True,False,False,False,III,24.70666666666667,18.586,0.0,1.0,0.0,0.0,0.0
III,2016-07-01,42,1,9.747403,31.82,False,True,False,False,False,III,21.98125,24.70666666666667,0.0,1.0,0.0,0.0,0.0
III,2016-08-01,43,1,8.931509,65.62,False,False,False,True,False,III,31.82,21.98125,0.0,1.0,0.0,0.0,0.0
III,2016-09-01,44,0,14.5128,16.456120370370368,True,False,False,False,False,III,65.62,31.82,0.0,0.0,0.0,1.0,0.0
III,2016-10-01,45,0,10.693261999999999,16.08583333333333,True,False,False,False,False,III,16.456120370370368,65.62,1.0,0.0,0.0,0.0,0.0
III,2016-11-01,46,0,22.852245,21.867263713080163,False,True,False,False,False,III,16.08583333333333,16.456120370370368,1.0,0.0,0.0,0.0,0.0
III,2016-12-01,47,0,14.317851999999998,19.676672727272727,True,False,False,False,False,III,21.867263713080163,16.08583333333333,0.0,1.0,0.0,0.0,0.0
IV-A,2013-01-01,0,2,5.028649,11.31,True,False,False,False,False,IV-A,,,,,,,
IV-A,2013-02-01,1,1,14.413889999999999,13.33,True,False,False,False,False,IV-A,11.31,,1.0,0.0,0.0,0.0,0.0
IV-A,2013-03-01,2,0,12.645313999999999,11.003939393939392,True,False,False,False,False,IV-A,13.33,11.31,1.0,0.0,0.0,0.0,0.0
IV-A,2013-04-01,3,0,3.207017,49.49,False,False,True,False,False,IV-A,11.003939393939392,13.33,1.0,0.0,0.0,0.0,0.0
IV-A,2013-05-01,4,0,6.496567,40.386666666666656,False,False,True,False,False,IV-A,49.49,11.003939393939392,0.0,0.0,1.0,0.0,0.0
IV-A,2013-06-01,5,0,36.397282000000004,35.71844632768361,False,True,False,False,False,IV-A,40.386666666666656,49.49,0.0,0.0,1.0,0.0,0.0
IV-A,2013-07-01,6,6,24.960494,44.717222222222226,False,False,True,False,False,IV-A,35.71844632768361,40.386666666666656,0.0,1.0,0.0,0.0,0.0
IV-A,2013-08-01,7,2,31.669290999999998,19.615,True,False,False,False,False,IV-A,44.717222222222226,35.71844632768361,0.0,0.0,1.0,0.0,0.0
IV-A,2013-09-01,8,13,31.280203999999998,6.487692307692307,True,False,False,False,False,IV-A,19.615,44.717222222222226,1.0,0.0,0.0,0.0,0.0
IV-A,2013-10-01,9,146,12.668895,24.905571917808214,False,True,False,False,False,IV-A,6.487692307692307,19.615,1.0,0.0,0.0,0.0,0.0
IV-A,2013-11-01,10,160,25.591286,25.47228645833334,False,True,False,False,False,IV-A,24.905571917808214,6.487692307692307,0.0,1.0,0.0,0.0,0.0
IV-A,2013-12-01,11,144,21.56483,27.323724537037037,False,True,False,False,False,IV-A,25.47228645833334,24.905571917808214,0.0,1.0,0.0,0.0,0.0
IV-A,2014-01-01,12,169,1.832729,28.218517751479286,False,True,False,False,False,IV-A,27.323724537037037,25.47228645833334,0.0,1.0,0.0,0.0,0.0
IV-A,2014-02-01,13,145,5.596782,22.58974712643678,False,True,False,False,False,IV-A,28.218517751479286,27.323724537037037,0.0,1.0,0.0,0.0,0.0
IV-A,2014-03-01,14,97,36.202192,25.275223367697592,False,True,False,False,False,IV-A,22.58974712643678,28.218517751479286,0.0,1.0,0.0,0.0,0.0
IV-A,2014-04-01,15,6,15.16641,12.233833333333333,True,False,False,False,False,IV-A,25.275223367697592,22.58974712643678,0.0,1.0,0.0,0.0,0.0
IV-A,2014-05-01,16,2,29.074269,6.141666666666668,True,False,False,False,False,IV-A,12.233833333333333,25.275223367697592,1.0,0.0,0.0,0.0,0.0
IV-A,2014-06-01,17,20,22.938108,15.751583333333333,True,False,False,False,False,IV-A,6.141666666666668,12.233833333333333,1.0,0.0,0.0,0.0,0.0
IV-A,2014-07-01,18,29,14.110851,27.99859770114942,False,True,False,False,False,IV-A,15.751583333333333,6.141666666666668,1.0,0.0,0.0,0.0,0.0
IV-A,2014-08-01,19,54,37.048959,32.2149475308642,False,True,False,False,False,IV-A,27.99859770114942,15.751583333333333,0.0,1.0,0.0,0.0,0.0
IV-A,2014-09-01,20,90,20.345609,21.722468518518518,False,True,False,False,False,IV-A,32.2149475308642,27.99859770114942,0.0,1.0,0.0,0.0,0.0
IV-A,2014-10-01,21,90,1.3571469999999999,23.812303703703705,False,True,False,False,False,IV-A,21.722468518518518,32.2149475308642,0.0,1.0,0.0,0.0,0.0
IV-A,2014-11-01,22,57,4.558623000000001,24.883347953216372,False,True,False,False,False,IV-A,23.812303703703705,21.722468518518518,0.0,1.0,0.0,0.0,0.0
IV-A,2014-12-01,23,23,19.951224,29.405543478260874,False,True,False,False,False,IV-A,24.883347953216372,23.812303703703705,0.0,1.0,0.0,0.0,0.0
IV-A,2015-01-01,24,24,8.76138,24.76625,False,True,False,False,False,IV-A,29.405543478260874,24.883347953216372,0.0,1.0,0.0,0.0,0.0
IV-A,2015-02-01,25,15,20.998772,24.36666666666667,False,True,False,False,False,IV-A,24.76625,29.405543478260874,0.0,1.0,0.0,0.0,0.0
IV-A,2015-03-01,26,8,16.489658,12.28125,True,False,False,False,False,IV-A,24.36666666666667,24.76625,0.0,1.0,0.0,0.0,0.0
IV-A,2015-04-01,27,0,16.238518,17.18004444444444,True,False,False,False,False,IV-A,12.28125,24.36666666666667,1.0,0.0,0.0,0.0,0.0
IV-A,2015-05-01,28,0,48.116240999999995,19.222500000000004,True,False,False,False,False,IV-A,17.18004444444444,12.28125,1.0,0.0,0.0,0.0,0.0
IV-A,2015-06-01,29,47,15.713405999999999,24.258156028368802,False,True,False,False,False,IV-A,19.222500000000004,17.18004444444444,1.0,0.0,0.0,0.0,0.0
IV-A,2015-07-01,30,51,1.3698569999999999,27.96386274509805,False,True,False,False,False,IV-A,24.258156028368802,19.222500000000004,0.0,1.0,0.0,0.0,0.0
IV-A,2015-08-01,31,44,3.184918,29.769905303030306,False,True,False,False,False,IV-A,27.96386274509805,24.258156028368802,0.0,1.0,0.0,0.0,0.0
IV-A,2015-09-01,32,50,10.422332,34.81066000000001,False,True,False,False,False,IV-A,29.769905303030306,27.96386274509805,0.0,1.0,0.0,0.0,0.0
IV-A,2015-10-01,33,68,6.6552240000000005,38.00809068627451,False,True,False,False,False,IV-A,34.81066000000001,29.769905303030306,0.0,1.0,0.0,0.0,0.0
IV-A,2015-11-01,34,56,13.436017999999999,36.04064583333333,False,True,False,False,False,IV-A,38.00809068627451,34.81066000000001,0.0,1.0,0.0,0.0,0.0
IV-A,2015-12-01,35,55,13.082138,29.98195454545455,False,True,False,False,False,IV-A,36.04064583333333,38.00809068627451,0.0,1.0,0.0,0.0,0.0
IV-A,2016-01-01,36,54,14.452420000000002,26.087037037037028,False,True,False,False,False,IV-A,29.98195454545455,36.04064583333333,0.0,1.0,0.0,0.0,0.0
IV-A,2016-02-01,37,55,32.186415000000004,25.40616666666666,False,True,False,False,False,IV-A,26.087037037037028,29.98195454545455,0.0,1.0,0.0,0.0,0.0
IV-A,2016-03-01,38,37,11.97438,23.09719369369369,False,True,False,False,False,IV-A,25.40616666666666,26.087037037037028,0.0,1.0,0.0,0.0,0.0
IV-A,2016-04-01,39,3,0.65182,25.175,False,True,False,False,False,IV-A,23.09719369369369,25.40616666666666,0.0,1.0,0.0,0.0,0.0
IV-A,2016-05-01,40,0,1.410403,16.9845,True,False,False,False,False,IV-A,25.175,23.09719369369369,0.0,1.0,0.0,0.0,0.0
IV-A,2016-06-01,41,3,7.080112,37.51,False,True,False,False,False,IV-A,16.9845,25.175,1.0,0.0,0.0,0.0,0.0
IV-A,2016-07-01,42,2,3.8547279999999997,30.3775,False,True,False,False,False,IV-A,37.51,16.9845,0.0,1.0,0.0,0.0,0.0
IV-A,2016-08-01,43,2,6.9564910000000015,31.879166666666666,False,True,False,False,False,IV-A,30.3775,37.51,0.0,1.0,0.0,0.0,0.0
IV-A,2016-09-01,44,1,7.585835,62.18,False,False,False,True,False,IV-A,31.879166666666666,30.3775,0.0,1.0,0.0,0.0,0.0
IV-A,2016-10-01,45,1,6.310291,56.595,False,False,True,False,False,IV-A,62.18,31.879166666666666,0.0,0.0,0.0,1.0,0.0
IV-A,2016-11-01,46,1,12.614962,51.6,False,False,True,False,False,IV-A,56.595,62.18,0.0,0.0,1.0,0.0,0.0
IV-A,2016-12-01,47,0,8.237654,28.773585858585854,False,True,False,False,False,IV-A,51.6,56.595,0.0,0.0,1.0,0.0,0.0
IV-B,2013-01-01,0,7,7.169119,34.41571428571429,False,True,False,False,False,IV-B,,,,,,,
IV-B,2013-02-01,1,5,17.320591,36.323,False,True,False,False,False,IV-B,34.41571428571429,,0.0,1.0,0.0,0.0,0.0
IV-B,2013-03-01,2,2,19.729415,73.075,False,False,False,True,False,IV-B,36.323,34.41571428571429,0.0,1.0,0.0,0.0,0.0
IV-B,2013-04-01,3,0,0.745588,49.49,False,False,True,False,False,IV-B,73.075,36.323,0.0,0.0,0.0,1.0,0.0
IV-B,2013-05-01,4,0,0.6308819999999999,40.386666666666656,False,False,True,False,False,IV-B,49.49,73.075,0.0,0.0,1.0,0.0,0.0
IV-B,2013-06-01,5,0,29.536769,28.39806306306307,False,True,False,False,False,IV-B,40.386666666666656,49.49,0.0,0.0,1.0,0.0,0.0
IV-B,2013-07-01,6,0,9.778678,23.517396789485016,False,True,False,False,False,IV-B,28.39806306306307,40.386666666666656,0.0,1.0,0.0,0.0,0.0
IV-B,2013-08-01,7,0,11.585296000000001,28.462114705882353,False,True,False,False,False,IV-B,23.517396789485016,28.39806306306307,0.0,1.0,0.0,0.0,0.0
IV-B,2013-09-01,8,1,25.579415,53.56999999999999,False,False,True,False,False,IV-B,28.462114705882353,23.517396789485016,0.0,1.0,0.0,0.0,0.0
IV-B,2013-10-01,9,7,14.166178,37.10238095238096,False,True,False,False,False,IV-B,53.56999999999999,28.462114705882353,0.0,0.0,1.0,0.0,0.0
IV-B,2013-11-01,10,15,21.134562,42.88700000000001,False,False,True,False,False,IV-B,37.10238095238096,53.56999999999999,0.0,1.0,0.0,0.0,0.0
IV-B,2013-12-01,11,131,24.977209,45.49618956743002,False,False,True,False,False,IV-B,42.88700000000001,37.10238095238096,0.0,0.0,1.0,0.0,0.0
IV-B,2014-01-01,12,142,0.677089,50.041073943661964,False,False,True,False,False,IV-B,45.49618956743002,42.88700000000001,0.0,0.0,1.0,0.0,0.0
IV-B,2014-02-01,13,139,1.10027,49.40357314148685,False,False,True,False,False,IV-B,50.041073943661964,45.49618956743002,0.0,0.0,1.0,0.0,0.0
IV-B,2014-03-01,14,97,10.269182,48.4294673539519,False,False,True,False,False,IV-B,49.40357314148685,50.041073943661964,0.0,0.0,1.0,0.0,0.0
IV-B,2014-04-01,15,0,6.319497,17.646166666666666,True,False,False,False,False,IV-B,48.4294673539519,49.40357314148685,0.0,0.0,1.0,0.0,0.0
IV-B,2014-05-01,16,0,11.820845,29.80683333333333,False,True,False,False,False,IV-B,17.646166666666666,48.4294673539519,1.0,0.0,0.0,0.0,0.0
IV-B,2014-06-01,17,20,13.541779,29.087125000000004,False,True,False,False,False,IV-B,29.80683333333333,17.646166666666666,0.0,1.0,0.0,0.0,0.0
IV-B,2014-07-01,18,21,8.463612,51.08475396825398,False,False,True,False,False,IV-B,29.087125000000004,29.80683333333333,0.0,1.0,0.0,0.0,0.0
IV-B,2014-08-01,19,31,20.566577,44.32413978494622,False,False,True,False,False,IV-B,51.08475396825398,29.087125000000004,0.0,0.0,1.0,0.0,0.0
IV-B,2014-09-01,20,75,13.118598,42.80647555555557,False,False,True,False,False,IV-B,44.32413978494622,51.08475396825398,0.0,0.0,1.0,0.0,0.0
IV-B,2014-10-01,21,126,0.28212,49.42996636432351,False,False,True,False,False,IV-B,42.80647555555557,44.32413978494622,0.0,0.0,1.0,0.0,0.0
IV-B,2014-11-01,22,101,0.366757,37.663259075907604,False,True,False,False,False,IV-B,49.42996636432351,42.80647555555557,0.0,0.0,1.0,0.0,0.0
IV-B,2014-12-01,23,59,3.0469,38.82662429378532,False,True,False,False,False,IV-B,37.663259075907604,49.42996636432351,0.0,1.0,0.0,0.0,0.0
IV-B,2015-01-01,24,41,2.915257,40.41676422764229,False,False,True,False,False,IV-B,38.82662429378532,37.663259075907604,0.0,1.0,0.0,0.0,0.0
IV-B,2015-02-01,25,54,9.384350999999999,36.0850462962963,False,True,False,False,False,IV-B,40.41676422764229,38.82662429378532,0.0,0.0,1.0,0.0,0.0
IV-B,2015-03-01,26,45,5.9971,34.30214814814815,False,True,False,False,False,IV-B,36.0850462962963,40.41676422764229,0.0,1.0,0.0,0.0,0.0
IV-B,2015-04-01,27,7,7.662961,32.28559523809524,False,True,False,False,False,IV-B,34.30214814814815,36.0850462962963,0.0,1.0,0.0,0.0,0.0
IV-B,2015-05-01,28,4,11.438912,27.615,False,True,False,False,False,IV-B,32.28559523809524,34.30214814814815,0.0,1.0,0.0,0.0,0.0
IV-B,2015-06-01,29,46,8.495891,35.6229218426501,False,True,False,False,False,IV-B,27.615,32.28559523809524,0.0,1.0,0.0,0.0,0.0
IV-B,2015-07-01,30,47,0.388701,42.22468237082067,False,False,True,False,False,IV-B,35.6229218426501,27.615,0.0,1.0,0.0,0.0,0.0
IV-B,2015-08-01,31,59,0.388701,43.32939265536722,False,False,True,False,False,IV-B,42.22468237082067,35.6229218426501,0.0,0.0,1.0,0.0,0.0
IV-B,2015-09-01,32,58,1.3604530000000001,43.131426108374384,False,False,True,False,False,IV-B,43.32939265536722,42.22468237082067,0.0,0.0,1.0,0.0,0.0
